debtor_age,debtor_gender,debtor_education_level,debtor_marital_status,debtor_number_of_dependents,debtor_asset_ownership,debtor_asset_value,debtor_occupation,debtor_yearly_income,debtor_yearly_expense,debtor_net_income,debtor_income_frequency,debtor_loan_amount,debtor_reschedule_history,debtor_delay_history,debtor_communication_channel,debtor_tenor,debtor_num_of_paid_months,debtor_num_of_unpaid_months,debtor_days_before_due_date,debtor_business_prospect_growth_potential,debtor_business_prospect_market_conditions,debtor_performance_profitability,debtor_performance_cash_flow,debtor_repayment_ability_accuracy,jan,feb,mar,apr,may,jun,jul,august,sept,oct,nov,des,debtor_aging,debtor_risk_status
54,Laki-laki,S3,Cerai Mati,5,FALSE,0,Pegawai Swasta,52000000,32567418,19432581,12,13000000,0,0,E-mail,10,7,7,7,TRUE,2,5,TRUE,FALSE,1,2,0,1,0,0,1,2,3,0,1,2,Macet,Sangat Beresiko
20,Perempuan,S2,Belum Kawin,0,FALSE,300000000,Pengusaha,477500000,0,477500000,12,119000000,1,0,WhatsApp,14,1,0,10,FALSE,5,1,TRUE,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
36,Laki-laki,D3,Cerai Mati,1,FALSE,0,Pengusaha,495000000,10171212,484828787,12,123500000,2,2,Telpon,13,2,2,-4,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
54,Laki-laki,SD,Cerai Mati,2,TRUE,150000000,Pegawai Negeri,90000000,31312359,58687640,12,22500000,2,1,E-mail,19,5,14,5,TRUE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
38,Laki-laki,S2,Belum Kawin,0,TRUE,300000000,Buruh,47000000,0,47000000,12,11500000,1,1,E-mail,23,22,1,9,FALSE,2,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
29,Perempuan,S1,Belum Kawin,0,FALSE,250000000,Pengusaha,469000000,0,469000000,12,117000000,1,0,SMS,32,22,0,-1,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
43,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Swasta,50500000,0,50500000,12,12500000,1,2,Field,23,1,0,6,TRUE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,1,0,1,0,DPK,Cukup Beresiko
60,Perempuan,S3,Belum Kawin,0,FALSE,0,Profesional,130500000,0,130500000,12,32500000,1,2,Field,18,2,0,6,FALSE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
54,Laki-laki,S2,Cerai Hidup,4,TRUE,0,Pengusaha,725000000,24749757,700250242,12,181000000,0,0,WhatsApp,33,1,32,7,TRUE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
55,Laki-laki,SMA,Cerai Hidup,2,TRUE,250000000,Pegawai Negeri,68500000,26451891,42048108,12,17000000,2,0,SMS,17,6,11,10,FALSE,1,1,TRUE,FALSE,0,0,0,0,1,0,0,0,0,0,0,0,DPK,Cukup Beresiko
51,Perempuan,S1,Belum Kawin,0,TRUE,0,Profesional,231000000,0,231000000,12,57500000,0,0,WhatsApp,7,4,3,2,FALSE,1,5,TRUE,FALSE,1,2,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
32,Laki-laki,SMA,Kawin,1,FALSE,0,Profesional,253000000,10381903,242618097,12,63000000,1,0,SMS,31,6,2,4,TRUE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
29,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Pegawai Negeri,50000000,0,50000000,12,12500000,1,0,WhatsApp,7,2,5,9,TRUE,1,1,TRUE,FALSE,1,2,0,1,2,3,4,0,0,0,1,0,Diragukan,Sangat Beresiko
37,Laki-laki,S3,Cerai Hidup,5,TRUE,0,Profesional,101000000,71134193,29865807,12,25000000,2,0,E-mail,9,6,3,1,TRUE,1,5,TRUE,FALSE,0,0,0,0,1,0,0,1,0,0,0,0,Kurang lancar,Beresiko
30,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Negeri,68000000,0,68000000,12,17000000,0,2,Field,36,6,30,-1,FALSE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
37,Laki-laki,SMP,Cerai Mati,5,TRUE,350000000,Pengusaha,273500000,30018987,243481012,12,68000000,1,0,E-mail,17,0,17,7,TRUE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
55,Perempuan,S1,Kawin,1,TRUE,300000000,Pegawai Swasta,113500000,15019541,98480458,12,28000000,0,1,Field,8,3,5,-2,TRUE,2,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
50,Perempuan,S2,Belum Kawin,0,FALSE,300000000,Pegawai Negeri,113500000,0,113500000,12,28000000,1,0,Telpon,18,2,0,0,TRUE,2,1,TRUE,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
39,Perempuan,S2,Belum Kawin,0,FALSE,300000000,Profesional,249500000,0,249500000,12,62000000,2,2,Telpon,6,3,0,3,TRUE,2,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
50,Perempuan,S2,Belum Kawin,0,FALSE,0,Profesional,103500000,0,103500000,12,25500000,2,0,E-mail,15,14,0,8,FALSE,3,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
59,Perempuan,S3,Belum Kawin,0,TRUE,0,Pegawai Swasta,105000000,0,105000000,12,26000000,2,1,E-mail,12,8,4,9,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
39,Perempuan,S2,Kawin,1,FALSE,0,Pegawai Negeri,75000000,12311275,62688724,12,18500000,2,2,Telpon,20,10,2,10,FALSE,1,5,FALSE,TRUE,1,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
38,Laki-laki,S1,Belum Kawin,0,TRUE,250000000,Buruh,40500000,0,40500000,12,10000000,1,0,E-mail,9,1,8,5,FALSE,4,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
42,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Pegawai Negeri,93500000,0,93500000,12,23000000,0,1,Field,8,7,1,7,TRUE,2,1,FALSE,TRUE,0,1,0,0,1,0,0,0,1,0,0,0,DPK,Cukup Beresiko
33,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Swasta,89500000,0,89500000,12,22000000,2,1,Telpon,17,0,0,-1,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
45,Laki-laki,SMP,Belum Kawin,0,FALSE,0,Pengusaha,356500000,0,356500000,12,89000000,0,2,SMS,24,9,0,-1,TRUE,1,5,TRUE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
20,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Pegawai Swasta,104500000,0,104500000,12,26000000,1,0,SMS,13,11,2,1,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
20,Laki-laki,S1,Belum Kawin,0,TRUE,250000000,Buruh,33000000,0,33000000,12,8000000,2,0,WhatsApp,31,9,22,-2,FALSE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
54,Perempuan,S2,Kawin,3,FALSE,0,Profesional,198000000,41914271,156085729,12,49500000,0,2,WhatsApp,22,11,4,2,TRUE,1,5,FALSE,TRUE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
33,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Swasta,77500000,0,77500000,12,19000000,2,1,Field,13,11,0,7,FALSE,1,5,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
24,Laki-laki,SD,Cerai Mati,1,TRUE,100000000,Profesional,259000000,10390104,248609896,12,64500000,2,0,WhatsApp,34,2,32,-4,FALSE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
50,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Profesional,252500000,0,252500000,12,63000000,2,2,E-mail,13,0,13,8,TRUE,2,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
53,Laki-laki,SD,Cerai Mati,3,TRUE,200000000,Buruh,24500000,39885361,-15385361,12,6000000,1,1,E-mail,10,5,5,1,TRUE,2,5,FALSE,TRUE,1,0,0,1,2,0,0,0,0,0,0,0,DPK,Cukup Beresiko
22,Perempuan,S2,Belum Kawin,0,TRUE,300000000,Pegawai Negeri,83000000,0,83000000,12,20500000,0,1,WhatsApp,8,3,5,1,FALSE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,1,0,DPK,Cukup Beresiko
26,Laki-laki,SMA,Belum Kawin,0,FALSE,0,Pengusaha,212000000,0,212000000,12,53000000,2,0,WhatsApp,26,8,0,9,TRUE,3,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
59,Laki-laki,D3,Cerai Mati,5,TRUE,450000000,Pengusaha,569000000,28971491,540028508,12,142000000,0,2,Telpon,27,18,9,0,TRUE,2,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
25,Laki-laki,S1,Belum Kawin,0,FALSE,250000000,Pengusaha,670500000,0,670500000,12,167500000,2,1,E-mail,14,4,0,-1,TRUE,2,1,FALSE,TRUE,0,0,0,0,1,0,0,0,0,1,0,0,DPK,Cukup Beresiko
54,Perempuan,S2,Belum Kawin,0,TRUE,0,Pegawai Negeri,112000000,0,112000000,12,28000000,0,0,SMS,36,4,32,-4,TRUE,2,5,FALSE,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
21,Laki-laki,S1,Cerai Mati,4,FALSE,0,Pengusaha,265500000,21076523,244423476,12,66000000,2,0,Telpon,25,20,6,4,TRUE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
33,Laki-laki,D3,Cerai Hidup,3,TRUE,350000000,Profesional,246500000,39904069,206595931,12,61500000,0,2,Field,17,11,6,4,FALSE,5,1,FALSE,TRUE,0,0,0,0,0,1,0,0,0,1,0,0,DPK,Cukup Beresiko
24,Perempuan,S1,Kawin,3,FALSE,0,Pegawai Negeri,87500000,49051006,38448993,12,21500000,1,2,E-mail,24,19,3,3,FALSE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
33,Perempuan,S3,Kawin,4,TRUE,550000000,Profesional,142500000,39357803,103142197,12,35500000,0,0,Field,27,25,2,-1,FALSE,1,1,TRUE,FALSE,0,0,1,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
44,Laki-laki,SMA,Cerai Mati,2,FALSE,0,Pegawai Swasta,56000000,22367548,33632451,12,14000000,1,0,Field,24,13,3,0,FALSE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
28,Laki-laki,SD,Kawin,5,TRUE,300000000,Pengusaha,501500000,36497590,465002409,12,125000000,2,1,Field,28,4,24,3,FALSE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
45,Perempuan,S2,Kawin,4,FALSE,0,Pegawai Swasta,89000000,63001614,25998385,12,22000000,0,0,Telpon,15,0,8,-2,TRUE,4,5,FALSE,FALSE,0,1,2,0,1,0,0,1,0,0,1,0,Kurang lancar,Beresiko
29,Laki-laki,S2,Belum Kawin,0,FALSE,0,Pegawai Swasta,97500000,0,97500000,12,24000000,1,0,SMS,32,23,0,0,FALSE,2,5,TRUE,FALSE,1,0,1,0,1,0,1,0,0,1,0,1,Diragukan,Sangat Beresiko
52,Perempuan,S2,Kawin,1,TRUE,350000000,Pegawai Negeri,74000000,14268382,59731617,12,18500000,0,0,Field,6,3,3,9,TRUE,1,1,TRUE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
21,Laki-laki,D3,Cerai Mati,4,FALSE,0,Buruh,36500000,35643276,856724,12,9000000,1,0,Field,18,4,7,-1,TRUE,4,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,2,0,DPK,Cukup Beresiko
49,Perempuan,S1,Belum Kawin,0,FALSE,250000000,Pegawai Swasta,114000000,0,114000000,12,28500000,1,0,E-mail,34,1,0,1,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
44,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Profesional,252500000,0,252500000,12,63000000,0,0,Field,12,9,3,0,FALSE,1,1,FALSE,FALSE,0,0,0,0,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
48,Laki-laki,SMA,Kawin,2,TRUE,250000000,Buruh,58500000,23051221,35448779,12,14500000,1,0,E-mail,19,7,12,3,FALSE,1,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
40,Laki-laki,D3,Cerai Hidup,2,FALSE,0,Buruh,57000000,17743436,39256564,12,14000000,2,0,E-mail,32,15,3,2,TRUE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,1,0,0,0,DPK,Cukup Beresiko
50,Laki-laki,D3,Belum Kawin,0,TRUE,200000000,Profesional,179500000,0,179500000,12,44500000,2,0,SMS,23,11,12,-2,TRUE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
44,Laki-laki,S1,Kawin,4,FALSE,0,Pegawai Swasta,99500000,51364726,48135273,12,24500000,0,1,WhatsApp,34,8,5,-3,TRUE,1,5,FALSE,TRUE,1,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
35,Laki-laki,S1,Kawin,3,FALSE,0,Buruh,23500000,27273846,-3773846,12,5500000,0,0,WhatsApp,11,9,3,10,TRUE,1,5,FALSE,FALSE,0,0,0,1,0,1,0,0,0,0,1,0,Kurang lancar,Beresiko
58,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Swasta,110500000,0,110500000,12,27500000,0,2,Field,12,11,1,2,TRUE,2,1,TRUE,TRUE,0,0,0,1,2,0,0,0,0,0,0,0,DPK,Cukup Beresiko
27,Laki-laki,S3,Cerai Hidup,5,FALSE,600000000,Profesional,170500000,46738126,123761874,12,42500000,0,0,Field,16,7,8,6,TRUE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,1,DPK,Cukup Beresiko
42,Laki-laki,SD,Kawin,2,TRUE,150000000,Profesional,226000000,23809320,202190680,12,56500000,0,1,Telpon,15,5,10,-1,TRUE,3,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
21,Laki-laki,SD,Cerai Hidup,3,TRUE,200000000,Pegawai Swasta,99500000,36026404,63473595,12,24500000,0,0,WhatsApp,27,23,4,7,TRUE,3,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
48,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Swasta,117000000,0,117000000,12,29000000,2,1,E-mail,30,24,0,8,FALSE,1,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
24,Perempuan,S1,Belum Kawin,0,FALSE,0,Pengusaha,341500000,0,341500000,12,85000000,0,0,E-mail,6,2,0,8,TRUE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
34,Laki-laki,SD,Belum Kawin,0,FALSE,0,Pegawai Negeri,53500000,0,53500000,12,13000000,0,0,WhatsApp,8,3,0,5,TRUE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
45,Perempuan,S3,Kawin,4,FALSE,0,Pengusaha,498500000,20491140,478008859,12,124500000,0,0,SMS,30,22,7,1,FALSE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
30,Perempuan,S3,Kawin,2,FALSE,0,Profesional,185000000,19929011,165070989,12,46000000,2,2,Field,31,14,3,-2,FALSE,4,5,TRUE,TRUE,0,0,0,0,0,0,1,0,0,0,0,0,DPK,Cukup Beresiko
44,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pengusaha,645000000,0,645000000,12,161000000,1,1,E-mail,20,18,2,-3,FALSE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
27,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Negeri,50000000,0,50000000,12,12500000,2,1,SMS,35,29,0,-4,TRUE,3,5,TRUE,TRUE,0,0,0,0,1,0,0,0,0,0,0,0,DPK,Cukup Beresiko
23,Perempuan,S2,Belum Kawin,0,FALSE,300000000,Pengusaha,740000000,0,740000000,12,185000000,2,0,Field,33,23,0,5,FALSE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
40,Laki-laki,S2,Belum Kawin,0,FALSE,0,Pegawai Swasta,78000000,0,78000000,12,19500000,0,0,SMS,16,13,0,-4,FALSE,1,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
26,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Pegawai Negeri,90500000,0,90500000,12,22500000,0,2,E-mail,8,3,5,10,FALSE,3,1,FALSE,TRUE,0,0,0,0,1,0,1,0,0,0,0,0,DPK,Cukup Beresiko
55,Laki-laki,S1,Kawin,2,FALSE,0,Pegawai Negeri,79000000,19430085,59569914,12,19500000,1,0,E-mail,9,2,4,8,FALSE,1,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
51,Laki-laki,S3,Cerai Mati,3,TRUE,500000000,Pegawai Negeri,118000000,51322466,66677533,12,29500000,2,1,Telpon,34,16,18,9,FALSE,2,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
44,Laki-laki,SMA,Belum Kawin,0,TRUE,150000000,Pengusaha,604500000,0,604500000,12,151000000,0,1,Telpon,14,7,7,-4,FALSE,1,1,FALSE,TRUE,0,0,0,0,1,0,0,0,0,0,0,1,DPK,Cukup Beresiko
52,Laki-laki,SMP,Cerai Hidup,5,TRUE,350000000,Pegawai Swasta,73500000,38060501,35439498,12,18000000,2,2,E-mail,20,1,19,-4,TRUE,5,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
40,Perempuan,S3,Belum Kawin,0,FALSE,350000000,Pegawai Negeri,104500000,0,104500000,12,26000000,0,0,SMS,33,3,0,1,TRUE,5,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
22,Laki-laki,D3,Cerai Mati,3,TRUE,350000000,Profesional,222500000,34036646,188463354,12,55500000,1,0,WhatsApp,15,6,9,2,FALSE,1,1,FALSE,FALSE,0,0,0,1,0,0,0,1,0,0,0,0,DPK,Cukup Beresiko
26,Laki-laki,S3,Cerai Mati,3,TRUE,0,Pegawai Negeri,106000000,53162817,52837182,12,26500000,1,2,Field,23,13,10,-2,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
39,Perempuan,S3,Kawin,5,TRUE,600000000,Pegawai Swasta,86000000,57213423,28786576,12,21500000,0,0,Telpon,11,7,4,7,TRUE,1,1,FALSE,FALSE,0,0,1,2,0,0,0,0,0,1,0,1,Diragukan,Sangat Beresiko
32,Laki-laki,D3,Kawin,3,TRUE,350000000,Pegawai Swasta,73500000,32919649,40580350,12,18000000,2,0,WhatsApp,7,7,0,0,FALSE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
44,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Swasta,85500000,0,85500000,12,21000000,1,1,WhatsApp,26,8,18,2,FALSE,1,1,FALSE,TRUE,1,2,0,1,0,0,1,0,1,0,0,1,Diragukan,Sangat Beresiko
38,Laki-laki,S2,Cerai Mati,4,FALSE,500000000,Profesional,213500000,55869201,157630799,12,53000000,0,0,WhatsApp,15,10,7,-1,TRUE,5,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
50,Perempuan,S3,Belum Kawin,0,TRUE,350000000,Profesional,194000000,0,194000000,12,48500000,2,0,Field,30,22,8,4,TRUE,2,1,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
56,Laki-laki,SMP,Kawin,4,TRUE,300000000,Buruh,23000000,33756694,-10756694,12,5500000,1,2,E-mail,19,1,18,-2,FALSE,4,5,TRUE,TRUE,0,0,0,0,0,0,0,1,0,1,0,0,DPK,Cukup Beresiko
36,Laki-laki,SD,Cerai Hidup,3,TRUE,200000000,Profesional,209500000,37170366,172329634,12,52000000,2,2,Field,13,6,7,-3,TRUE,1,1,FALSE,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
39,Perempuan,S1,Belum Kawin,0,TRUE,0,Pengusaha,756000000,0,756000000,12,189000000,1,1,SMS,10,4,6,-1,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,0,1,2,0,0,0,0,DPK,Cukup Beresiko
33,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Negeri,85000000,0,85000000,12,21000000,2,0,SMS,29,11,0,-5,TRUE,2,5,TRUE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
20,Perempuan,S3,Kawin,5,FALSE,600000000,Pengusaha,386000000,29379475,356620524,12,96500000,2,0,Field,7,1,10,-1,TRUE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,DPK,Cukup Beresiko
53,Laki-laki,SMA,Kawin,4,TRUE,350000000,Profesional,168500000,38353465,130146535,12,42000000,1,1,Field,28,24,4,5,TRUE,1,1,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
33,Laki-laki,S1,Kawin,1,FALSE,0,Profesional,289500000,11268995,278231005,12,72000000,1,2,E-mail,23,0,1,10,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
56,Laki-laki,S1,Belum Kawin,0,TRUE,250000000,Pengusaha,776000000,0,776000000,12,194000000,2,0,E-mail,8,6,2,3,TRUE,1,1,FALSE,FALSE,0,0,0,0,0,0,1,0,0,0,0,0,DPK,Cukup Beresiko
38,Laki-laki,SD,Cerai Hidup,3,FALSE,0,Pegawai Swasta,73500000,32970422,40529577,12,18000000,2,0,WhatsApp,8,0,5,2,FALSE,1,5,TRUE,FALSE,0,1,2,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
36,Perempuan,S3,Belum Kawin,0,FALSE,0,Pegawai Swasta,77500000,0,77500000,12,19000000,2,0,E-mail,7,0,0,7,TRUE,2,5,TRUE,FALSE,0,1,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
28,Perempuan,S3,Belum Kawin,0,FALSE,350000000,Pengusaha,384500000,0,384500000,12,96000000,0,0,SMS,16,1,0,-2,FALSE,1,1,TRUE,FALSE,1,0,0,0,0,0,1,0,0,0,0,0,DPK,Cukup Beresiko
27,Laki-laki,S3,Cerai Mati,5,TRUE,600000000,Buruh,41000000,35945501,5054499,12,10000000,2,1,E-mail,19,3,16,0,FALSE,1,4,FALSE,TRUE,0,0,0,1,0,1,0,1,0,0,0,0,Diragukan,Sangat Beresiko
27,Perempuan,S2,Kawin,1,TRUE,350000000,Pegawai Swasta,69000000,6731366,62268633,12,17000000,1,0,E-mail,33,4,29,1,FALSE,2,1,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
30,Laki-laki,S2,Kawin,4,FALSE,0,Pegawai Negeri,107000000,51731820,55268180,12,26500000,1,2,Telpon,28,27,4,1,FALSE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
33,Perempuan,S1,Kawin,5,TRUE,500000000,Pegawai Swasta,90000000,61362100,28637899,12,22500000,2,0,SMS,27,12,15,-1,TRUE,1,1,FALSE,FALSE,0,0,1,0,0,1,0,0,1,2,0,1,Diragukan,Sangat Beresiko
27,Perempuan,S1,Kawin,5,FALSE,0,Pengusaha,349000000,38360088,310639911,12,87000000,2,0,SMS,12,1,10,-5,TRUE,2,5,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
27,Perempuan,S2,Belum Kawin,0,TRUE,0,Profesional,192000000,0,192000000,12,48000000,1,1,Field,22,13,9,-4,TRUE,2,5,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
41,Perempuan,S2,Belum Kawin,0,TRUE,0,Profesional,199500000,0,199500000,12,49500000,1,2,SMS,32,21,11,1,TRUE,5,5,FALSE,TRUE,0,0,0,0,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
26,Perempuan,S1,Belum Kawin,0,TRUE,250000000,Pegawai Swasta,57500000,0,57500000,12,14000000,1,1,WhatsApp,30,8,22,0,TRUE,1,1,TRUE,TRUE,1,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
28,Laki-laki,SMA,Kawin,1,TRUE,200000000,Buruh,57000000,10789012,46210988,12,14000000,2,0,SMS,15,12,3,1,TRUE,2,1,FALSE,FALSE,0,0,0,1,0,1,0,0,0,0,0,0,DPK,Cukup Beresiko
52,Laki-laki,D3,Cerai Hidup,2,FALSE,0,Profesional,205000000,17754044,187245956,12,51000000,2,0,Field,9,5,3,-1,FALSE,2,5,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
56,Laki-laki,SD,Kawin,4,TRUE,250000000,Buruh,55000000,34581355,20418645,12,13500000,0,2,E-mail,26,20,6,2,TRUE,4,1,FALSE,TRUE,1,0,1,0,0,0,0,0,0,1,0,1,Kurang lancar,Beresiko
37,Perempuan,S1,Belum Kawin,0,FALSE,0,Pegawai Negeri,97500000,0,97500000,12,24000000,0,0,SMS,15,9,0,5,TRUE,2,5,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,Lancar,Tidak Beresiko
45,Laki-laki,SD,Belum Kawin,0,TRUE,50000000,Profesional,224000000,0,224000000,12,56000000,0,1,WhatsApp,17,5,12,0,TRUE,2,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
52,Laki-laki,S2,Belum Kawin,0,FALSE,300000000,Pengusaha,675000000,0,675000000,12,168500000,1,1,SMS,22,6,0,7,TRUE,1,1,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,DPK,Cukup Beresiko
